"_id",basicFactData.basicFactDataId,basicFactData.createTimeDate,basicFactData.dataValue.activityDateList,basicFactData.dataValue.code,basicFactData.dataValue.courseId,basicFactData.dataValue.courseIdentifierId,basicFactData.dataValue.coursePeriod,basicFactData.dataValue.effective,basicFactData.dataValue.idCardType,basicFactData.dataValue.message,basicFactData.dataValue.packageId,basicFactData.dataValue.timeLength,basicFactData.dataValue.trainingPersonId,basicFactData.dataValue.userIdentifier,basicFactData.dataValue.userUniqueId,basicFactData.updateTimeDate,behaviorInterruptRecoveryRecord.0.interruptRecoveryId,behaviorInterruptRecoveryRecord.0.interruptRecoveryTime,behaviorInterruptRecoveryRecord.0.interruptRecoveryType,behaviorInterruptRecoveryRecord.1.interruptRecoveryId,behaviorInterruptRecoveryRecord.1.interruptRecoveryTime,behaviorInterruptRecoveryRecord.1.interruptRecoveryType,behaviorInterruptRecoveryRecord.10.interruptRecoveryId,behaviorInterruptRecoveryRecord.10.interruptRecoveryTime,behaviorInterruptRecoveryRecord.10.interruptRecoveryType,behaviorInterruptRecoveryRecord.11.interruptRecoveryId,behaviorInterruptRecoveryRecord.11.interruptRecoveryTime,behaviorInterruptRecoveryRecord.11.interruptRecoveryType,behaviorInterruptRecoveryRecord.12.interruptRecoveryId,behaviorInterruptRecoveryRecord.12.interruptRecoveryTime,behaviorInterruptRecoveryRecord.12.interruptRecoveryType,behaviorInterruptRecoveryRecord.13.interruptRecoveryId,behaviorInterruptRecoveryRecord.13.interruptRecoveryTime,behaviorInterruptRecoveryRecord.13.interruptRecoveryType,behaviorInterruptRecoveryRecord.14.interruptRecoveryId,behaviorInterruptRecoveryRecord.14.interruptRecoveryTime,behaviorInterruptRecoveryRecord.14.interruptRecoveryType,behaviorInterruptRecoveryRecord.15.interruptRecoveryId,behaviorInterruptRecoveryRecord.15.interruptRecoveryTime,behaviorInterruptRecoveryRecord.15.interruptRecoveryType,behaviorInterruptRecoveryRecord.16.interruptRecoveryId,behaviorInterruptRecoveryRecord.16.interruptRecoveryTime,behaviorInterruptRecoveryRecord.16.interruptRecoveryType,behaviorInterruptRecoveryRecord.17.interruptRecoveryId,behaviorInterruptRecoveryRecord.17.interruptRecoveryTime,behaviorInterruptRecoveryRecord.17.interruptRecoveryType,behaviorInterruptRecoveryRecord.18.interruptRecoveryId,behaviorInterruptRecoveryRecord.18.interruptRecoveryTime,behaviorInterruptRecoveryRecord.18.interruptRecoveryType,behaviorInterruptRecoveryRecord.19.interruptRecoveryId,behaviorInterruptRecoveryRecord.19.interruptRecoveryTime,behaviorInterruptRecoveryRecord.19.interruptRecoveryType,behaviorInterruptRecoveryRecord.2.interruptRecoveryId,behaviorInterruptRecoveryRecord.2.interruptRecoveryTime,behaviorInterruptRecoveryRecord.2.interruptRecoveryType,behaviorInterruptRecoveryRecord.20.interruptRecoveryId,behaviorInterruptRecoveryRecord.20.interruptRecoveryTime,behaviorInterruptRecoveryRecord.20.interruptRecoveryType,behaviorInterruptRecoveryRecord.21.interruptRecoveryId,behaviorInterruptRecoveryRecord.21.interruptRecoveryTime,behaviorInterruptRecoveryRecord.21.interruptRecoveryType,behaviorInterruptRecoveryRecord.22.interruptRecoveryId,behaviorInterruptRecoveryRecord.22.interruptRecoveryTime,behaviorInterruptRecoveryRecord.22.interruptRecoveryType,behaviorInterruptRecoveryRecord.23.interruptRecoveryId,behaviorInterruptRecoveryRecord.23.interruptRecoveryTime,behaviorInterruptRecoveryRecord.23.interruptRecoveryType,behaviorInterruptRecoveryRecord.24.interruptRecoveryId,behaviorInterruptRecoveryRecord.24.interruptRecoveryTime,behaviorInterruptRecoveryRecord.24.interruptRecoveryType,behaviorInterruptRecoveryRecord.25.interruptRecoveryId,behaviorInterruptRecoveryRecord.25.interruptRecoveryTime,behaviorInterruptRecoveryRecord.25.interruptRecoveryType,behaviorInterruptRecoveryRecord.26.interruptRecoveryId,behaviorInterruptRecoveryRecord.26.interruptRecoveryTime,behaviorInterruptRecoveryRecord.26.interruptRecoveryType,behaviorInterruptRecoveryRecord.27.interruptRecoveryId,behaviorInterruptRecoveryRecord.27.interruptRecoveryTime,behaviorInterruptRecoveryRecord.27.interruptRecoveryType,behaviorInterruptRecoveryRecord.3.interruptRecoveryId,behaviorInterruptRecoveryRecord.3.interruptRecoveryTime,behaviorInterruptRecoveryRecord.3.interruptRecoveryType,behaviorInterruptRecoveryRecord.4.interruptRecoveryId,behaviorInterruptRecoveryRecord.4.interruptRecoveryTime,behaviorInterruptRecoveryRecord.4.interruptRecoveryType,behaviorInterruptRecoveryRecord.5.interruptRecoveryId,behaviorInterruptRecoveryRecord.5.interruptRecoveryTime,behaviorInterruptRecoveryRecord.5.interruptRecoveryType,behaviorInterruptRecoveryRecord.6.interruptRecoveryId,behaviorInterruptRecoveryRecord.6.interruptRecoveryTime,behaviorInterruptRecoveryRecord.6.interruptRecoveryType,behaviorInterruptRecoveryRecord.7.interruptRecoveryId,behaviorInterruptRecoveryRecord.7.interruptRecoveryTime,behaviorInterruptRecoveryRecord.7.interruptRecoveryType,behaviorInterruptRecoveryRecord.8.interruptRecoveryId,behaviorInterruptRecoveryRecord.8.interruptRecoveryTime,behaviorInterruptRecoveryRecord.8.interruptRecoveryType,behaviorInterruptRecoveryRecord.9.interruptRecoveryId,behaviorInterruptRecoveryRecord.9.interruptRecoveryTime,behaviorInterruptRecoveryRecord.9.interruptRecoveryType,createTime,endTime,ip,isValid,judgmentResultData.correctedInfo,onlineTrainingClientId,owner.platformId,owner.platformVersionId,owner.projectId,owner.subProjectId,owner.unitId,startTime,status,supervisionBehaviorType,supervisionOnlineCourseBehaviorExt.accumulateTime,supervisionOnlineCourseBehaviorExt.timeLength,supervisionOnlineCourseBehaviorExt.totalTimeLength,updateTime,userIdentifier,userSupervisionFactId
2c9082e490971fa301909b59c73c0789,2c9082ce9064171c0190902de7204023,2024-07-10T06:34:30.712Z,[  ],200,DA100004482,DA100004482,10.0,true,0,No errors,9d46125cdba54805a0d5c8112877acb1,30000,7851b26810a811ec8871b07b25146e9e,9d46125cdba54805a0d5c8112877acb1,7851b26810a811ec8871b07b25146e9e,2024-07-10T06:34:30.712Z,2c9082e490971fa301909b59c73c0789_1720593270567,2024-07-10T06:34:30.567Z,0,2c9082e490971fa301909b59c73c0789_1720593358037,2024-07-10T06:35:58.037Z,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c9082e490971fa301909b59c73c0789_1720593358214,2024-07-10T06:35:58.214Z,0,,,,,,,,,,,,,,,,,,,,,,,,,2c9082e490971fa301909b59c73c0789_1720593380953,2024-07-10T06:36:20.953Z,1,2c9082e490971fa301909b59c73c0789_1720593394490,2024-07-10T06:36:34.490Z,0,2c9082e490971fa301909b59c73c0789_1720593396852,2024-07-10T06:36:36.852Z,1,2c9082e490971fa301909b59c73c0789_1720596394023,2024-07-10T07:26:34.023Z,0,2c9082e490971fa301909b59c73c0789_1720596418488,2024-07-10T07:26:58.488Z,1,,,,,,,2024-07-10T06:34:30.715Z,2024-07-10T08:29:27.318Z,183.166.187.4,1,[  ],dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,2024-07-10T06:34:30.567Z,3,1,,6578,0,2024-07-10T08:29:27.463Z,9d46125cdba54805a0d5c8112877acb1,272a1ad8c99806ddd370e3284f9020b7
2c9082e490971fa301909b6289b01086,2c9082ce9064171c019081e652aa6931,2024-07-10T06:44:04.761Z,[  ],200,DA100004064,DA100004064,9.7,true,0,No errors,776b8ae881df41acbcf7680ea5724c26,29100,2819ebf7273911ecb7eafa164011f743,776b8ae881df41acbcf7680ea5724c26,2819ebf7273911ecb7eafa164011f743,2024-07-10T06:44:04.761Z,2c9082e490971fa301909b6289b01086_1720593844621,2024-07-10T06:44:04.621Z,0,2c9082e490971fa301909b6289b01086_1720593863363,2024-07-10T06:44:23.363Z,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c9082e490971fa301909b6289b01086_1720593874627,2024-07-10T06:44:34.627Z,0,,,,,,,,,,,,,,,,,,,,,,,,,2c9082e490971fa301909b6289b01086_1720593878706,2024-07-10T06:44:38.706Z,1,2c9082e490971fa301909b6289b01086_1720594155946,2024-07-10T06:49:15.946Z,0,,,,,,,,,,,,,,,,2024-07-10T06:44:04.782Z,2024-07-10T06:57:45.589Z,183.166.187.4,1,[  ],dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,2024-07-10T06:44:04.621Z,3,1,,288,0,2024-07-10T06:57:45.725Z,776b8ae881df41acbcf7680ea5724c26,fd3c9fe897484f589aa4a003eedfa09c
2c9082e490971fa301909b8c731231da,2c9082e490971fa301909aba75d242bd,2024-07-10T07:29:51.419Z,[  ],200,DA100004466,DA100004466,5.0,true,0,No errors,43580b58b69146a082b82b25d63fcbd3,15000,143b59ad10a911ec8871b07b25146e9e,43580b58b69146a082b82b25d63fcbd3,143b59ad10a911ec8871b07b25146e9e,2024-07-10T07:29:51.419Z,2c9082e490971fa301909b8c731231da_1720596591350,2024-07-10T07:29:51.350Z,0,2c9082e490971fa301909b8c731231da_1720596608377,2024-07-10T07:30:08.377Z,1,2c9082e490971fa301909b8c731231da_1720602026546,2024-07-10T09:00:26.546Z,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c9082e490971fa301909b8c731231da_1720596608547,2024-07-10T07:30:08.547Z,0,,,,,,,,,,,,,,,,,,,,,,,,,2c9082e490971fa301909b8c731231da_1720596619274,2024-07-10T07:30:19.274Z,1,2c9082e490971fa301909b8c731231da_1720598609620,2024-07-10T08:03:29.620Z,0,2c9082e490971fa301909b8c731231da_1720598809076,2024-07-10T08:06:49.076Z,1,2c9082e490971fa301909b8c731231da_1720600342225,2024-07-10T08:32:22.225Z,0,2c9082e490971fa301909b8c731231da_1720600622737,2024-07-10T08:37:02.737Z,1,2c9082e490971fa301909b8c731231da_1720601383362,2024-07-10T08:49:43.362Z,0,2c9082e490971fa301909b8c731231da_1720601752135,2024-07-10T08:55:52.135Z,1,2024-07-10T07:29:51.463Z,2024-07-10T09:22:47.395Z,183.166.187.4,1,[  ],dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,2024-07-10T07:29:51.350Z,3,1,,4552,0,2024-07-10T09:22:47.564Z,43580b58b69146a082b82b25d63fcbd3,240334a4d2c983c2ed004ed34b1ac092
2c9082e490971fa301909f39e9f2513f,2c9082e490971fa301909af9ad555c64,2024-07-11T00:38:11.310Z,[  ],200,ZH20247147,ZH20247147,4.6,true,0,No errors,cb334818166b429c8511f3a9280deef4,13800,961c0a7a10a811ec8871b07b25146e9e,cb334818166b429c8511f3a9280deef4,961c0a7a10a811ec8871b07b25146e9e,2024-07-11T00:38:11.310Z,2c9082e490971fa301909f39e9f2513f_1720658291093,2024-07-11T00:38:11.093Z,0,2c9082e490971fa301909f39e9f2513f_1720658316448,2024-07-11T00:38:36.448Z,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c9082e490971fa301909f39e9f2513f_1720658316601,2024-07-11T00:38:36.601Z,0,,,,,,,,,,,,,,,,,,,,,,,,,2c9082e490971fa301909f39e9f2513f_1720658334993,2024-07-11T00:38:54.993Z,1,2c9082e490971fa301909f39e9f2513f_1720660846703,2024-07-11T01:20:46.703Z,0,,,,,,,,,,,,,,,,2024-07-11T00:38:11.315Z,2024-07-11T01:27:45.324Z,183.166.187.4,1,[  ],ZHKJAH,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,2024-07-11T00:38:11.093Z,3,1,,2510,0,2024-07-11T01:27:45.453Z,cb334818166b429c8511f3a9280deef4,24dab6a6d66e294d5fffa5216e6df0e8
2c9082e490971fa301909f3e477355a3,2c9082e490971fa301909f3e477355a2,2024-07-11T00:42:57.338Z,[  ],200,DA100004168,DA100004168,2.4,true,0,No errors,5d8ec78a09d74731bd43f6534594dacf,7200,6d5cb57110ab11ec8871b07b25146e9e,5d8ec78a09d74731bd43f6534594dacf,6d5cb57110ab11ec8871b07b25146e9e,2024-07-11T00:42:57.338Z,2c9082e490971fa301909f3e477355a3_1720658577257,2024-07-11T00:42:57.257Z,0,2c9082e490971fa301909f3e477355a3_1720658702240,2024-07-11T00:45:02.240Z,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c9082e490971fa301909f3e477355a3_1720659023436,2024-07-11T00:50:23.436Z,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-11T00:42:57.379Z,2024-07-11T00:58:25.497Z,183.166.187.4,1,[  ],dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,2024-07-11T00:42:57.257Z,3,1,,319,0,2024-07-11T00:58:25.577Z,5d8ec78a09d74731bd43f6534594dacf,ed38b74a6f139f178c26bbd388fdef0e
2c9082e490971fa301909f553ecc66b4,2c9082e490971fa301909b60132e0dc5,2024-07-11T01:08:02.502Z,[  ],200,DA100004260,DA100004260,3.1,true,0,No errors,29e84a928e004d8999a68c431e233e0a,9300,5b714adf10a911ec8871b07b25146e9e,29e84a928e004d8999a68c431e233e0a,5b714adf10a911ec8871b07b25146e9e,2024-07-11T01:08:02.502Z,2c9082e490971fa301909f553ecc66b4_1720660082363,2024-07-11T01:08:02.363Z,0,2c9082e490971fa301909f553ecc66b4_1720660100909,2024-07-11T01:08:20.909Z,1,2c9082e490971fa301909f553ecc66b4_1720665673274,2024-07-11T02:41:13.274Z,0,2c9082e490971fa301909f553ecc66b4_1720668364332,2024-07-11T03:26:04.332Z,1,2c9082e490971fa301909f553ecc66b4_1720668371315,2024-07-11T03:26:11.315Z,0,,,,,,,,,,,,,,,,,,,,,,2c9082e490971fa301909f553ecc66b4_1720660111815,2024-07-11T01:08:31.815Z,0,,,,,,,,,,,,,,,,,,,,,,,,,2c9082e490971fa301909f553ecc66b4_1720660507014,2024-07-11T01:15:07.014Z,1,2c9082e490971fa301909f553ecc66b4_1720661733922,2024-07-11T01:35:33.922Z,0,2c9082e490971fa301909f553ecc66b4_1720664050758,2024-07-11T02:14:10.758Z,1,2c9082e490971fa301909f553ecc66b4_1720664063356,2024-07-11T02:14:23.356Z,0,2c9082e490971fa301909f553ecc66b4_1720664203084,2024-07-11T02:16:43.084Z,1,2c9082e490971fa301909f553ecc66b4_1720664222995,2024-07-11T02:17:02.995Z,0,2c9082e490971fa301909f553ecc66b4_1720664231351,2024-07-11T02:17:11.351Z,1,2024-07-11T01:08:02.540Z,2024-07-11T03:40:25.410Z,183.166.187.4,1,[  ],dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,2024-07-11T01:08:02.363Z,3,1,,2655,0,2024-07-11T03:40:25.593Z,29e84a928e004d8999a68c431e233e0a,79f264d04faaf528dae172a2d6ca7718
2c90803890971dab01909fba8cbd0f36,2c9082ce9064171c01907d05d5e14edc,2024-07-11T02:58:41.551Z,[  ],200,DA100004408,DA100004408,10.0,true,0,No errors,f818e5b1226c43088164a9bbaa8fe390,30000,a3e3a59410a911ec8871b07b25146e9e,f818e5b1226c43088164a9bbaa8fe390,a3e3a59410a911ec8871b07b25146e9e,2024-07-11T02:58:41.551Z,2c90803890971dab01909fba8cbd0f36_1720666721441,2024-07-11T02:58:41.441Z,0,2c90803890971dab01909fba8cbd0f36_1720666737671,2024-07-11T02:58:57.671Z,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c90803890971dab01909fba8cbd0f36_1720666749935,2024-07-11T02:59:09.935Z,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-11T02:58:41.648Z,2024-07-11T03:11:45.387Z,183.166.187.4,1,[  ],dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,2024-07-11T02:58:41.441Z,3,1,,12,0,2024-07-11T03:11:45.540Z,f818e5b1226c43088164a9bbaa8fe390,8c9bbde073f173b479bf671c90cc2362
2c9082e490971fa301909fc042013e06,2c9082ce9064171c019081e652aa6931,2024-07-11T03:04:55.598Z,[  ],200,DA100004064,DA100004064,9.7,true,0,No errors,776b8ae881df41acbcf7680ea5724c26,29100,2819ebf7273911ecb7eafa164011f743,776b8ae881df41acbcf7680ea5724c26,2819ebf7273911ecb7eafa164011f743,2024-07-11T03:04:55.598Z,2c9082e490971fa301909fc042013e06_1720667095516,2024-07-11T03:04:55.516Z,0,2c9082e490971fa301909fc042013e06_1720667114306,2024-07-11T03:05:14.306Z,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-11T03:04:55.630Z,2024-07-11T03:32:05.545Z,183.166.187.4,1,[  ],dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,2024-07-11T03:04:55.516Z,3,1,,1418,0,2024-07-11T03:32:05.700Z,776b8ae881df41acbcf7680ea5724c26,fd3c9fe897484f589aa4a003eedfa09c
2c90803890971dab01909feb5a703023,2c90803890971dab01909feb5a6f3022,2024-07-11T03:51:59.979Z,[  ],200,DA100004016,DA100004016,7.5,true,0,No errors,ed9472e7edae4e2b8fc9da794faf57ee,22500,327ba95e10ab11ec8871b07b25146e9e,ed9472e7edae4e2b8fc9da794faf57ee,327ba95e10ab11ec8871b07b25146e9e,2024-07-11T03:51:59.979Z,2c90803890971dab01909feb5a703023_1720669919845,2024-07-11T03:51:59.845Z,0,2c90803890971dab01909feb5a703023_1720669953389,2024-07-11T03:52:33.389Z,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c90803890971dab01909feb5a703023_1720672111237,2024-07-11T04:28:31.237Z,0,,,,,,,,,,,,,,,,,,,,,,,,,2c90803890971dab01909feb5a703023_1720742968977,2024-07-12T00:09:28.977Z,1,2c90803890971dab01909feb5a703023_1720742974405,2024-07-12T00:09:34.405Z,0,2c90803890971dab01909feb5a703023_1720742994151,2024-07-12T00:09:54.151Z,1,,,,,,,,,,,,,2024-07-11T03:52:00.006Z,2024-07-12T00:23:45.394Z,183.166.187.4,1,[  ],dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,2024-07-11T03:51:59.845Z,3,1,,2798,0,2024-07-12T00:23:45.483Z,ed9472e7edae4e2b8fc9da794faf57ee,f48e6bdb27ce8a668a35c3301cdc4dbb
2c9082e490971fa30190a07bd801158c,2c9082e490971fa301909facaae62f4e,2024-07-11T06:29:49.312Z,[  ],200,DA100004466,DA100004466,5.0,true,0,No errors,10a5b2b44c7047cfa526b98eba8c0c96,15000,2b8f364010ab11ec8871b07b25146e9e,10a5b2b44c7047cfa526b98eba8c0c96,2b8f364010ab11ec8871b07b25146e9e,2024-07-11T06:29:49.312Z,2c9082e490971fa30190a07bd801158c_1720679389179,2024-07-11T06:29:49.179Z,0,2c9082e490971fa30190a07bd801158c_1720679406131,2024-07-11T06:30:06.131Z,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c9082e490971fa30190a07bd801158c_1720679406313,2024-07-11T06:30:06.313Z,0,,,,,,,,,,,,,,,,,,,,,,,,,2c9082e490971fa30190a07bd801158c_1720679420158,2024-07-11T06:30:20.158Z,1,2c9082e490971fa30190a07bd801158c_1720682464255,2024-07-11T07:21:04.255Z,0,2c9082e490971fa30190a07bd801158c_1720683597834,2024-07-11T07:39:57.834Z,1,2c9082e490971fa30190a07bd801158c_1720683604296,2024-07-11T07:40:04.296Z,0,2c9082e490971fa30190a07bd801158c_1720683619573,2024-07-11T07:40:19.573Z,1,2c9082e490971fa30190a07bd801158c_1720686804387,2024-07-11T08:33:24.387Z,0,2c9082e490971fa30190a07bd801158c_1720686869222,2024-07-11T08:34:29.222Z,1,2024-07-11T06:29:49.314Z,2024-07-11T09:28:25.685Z,183.166.187.4,1,[  ],dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,2024-07-11T06:29:49.179Z,3,1,2024-07-11T09:04:44.787Z,9276,0,2024-07-11T09:28:25.811Z,10a5b2b44c7047cfa526b98eba8c0c96,0def7c63f8dffc13fba8d3051dbaa215
2c90803890971dab0190a09f54b40c7a,2c9082ce9064171c0190964393fa1106,2024-07-11T07:08:34.961Z,[  ],200,DA100004482,DA100004482,10.0,true,0,No errors,f72c626ce20e4065b509d38d5a511f68,30000,34bd6db010c311ec8216b07b25146e9e,f72c626ce20e4065b509d38d5a511f68,34bd6db010c311ec8216b07b25146e9e,2024-07-11T07:08:34.961Z,2c90803890971dab0190a09f54b40c7a_1720681714863,2024-07-11T07:08:34.863Z,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-11T07:08:34.968Z,2024-07-11T07:11:39.694Z,183.166.187.4,1,[  ],dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,2024-07-11T07:08:34.863Z,3,1,,0,0,2024-07-11T07:11:39.834Z,f72c626ce20e4065b509d38d5a511f68,ccf31d8eb3d0469a9904e9c9e20f93e6
2c90803890971dab0190a0c213f924d5,2c9082ce9064171c0190964393fa1106,2024-07-11T07:46:32.142Z,[  ],200,DA100004482,DA100004482,10.0,true,0,No errors,f72c626ce20e4065b509d38d5a511f68,30000,34bd6db010c311ec8216b07b25146e9e,f72c626ce20e4065b509d38d5a511f68,34bd6db010c311ec8216b07b25146e9e,2024-07-11T07:46:32.142Z,2c90803890971dab0190a0c213f924d5_1720683992026,2024-07-11T07:46:32.026Z,0,2c90803890971dab0190a0c213f924d5_1720684023031,2024-07-11T07:47:03.031Z,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c90803890971dab0190a0c213f924d5_1720686385907,2024-07-11T08:26:25.907Z,0,,,,,,,,,,,,,,,,,,,,,,,,,2c90803890971dab0190a0c213f924d5_1720686717422,2024-07-11T08:31:57.422Z,1,2c90803890971dab0190a0c213f924d5_1720686723322,2024-07-11T08:32:03.322Z,0,2c90803890971dab0190a0c213f924d5_1720686754943,2024-07-11T08:32:34.943Z,1,,,,,,,,,,,,,2024-07-11T07:46:32.164Z,2024-07-11T09:29:06.046Z,183.166.187.4,1,[  ],dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,2024-07-11T07:46:32.026Z,3,1,2024-07-11T09:10:25.918Z,5536,0,2024-07-11T09:29:06.144Z,f72c626ce20e4065b509d38d5a511f68,ccf31d8eb3d0469a9904e9c9e20f93e6
2c9082e490971fa30190a0c8bb4f59ae,2c9082e490971fa301909f3e477355a2,2024-07-11T07:53:48.191Z,[  ],200,DA100004168,DA100004168,2.4,true,0,No errors,5d8ec78a09d74731bd43f6534594dacf,7200,6d5cb57110ab11ec8871b07b25146e9e,5d8ec78a09d74731bd43f6534594dacf,6d5cb57110ab11ec8871b07b25146e9e,2024-07-11T07:53:48.191Z,2c9082e490971fa30190a0c8bb4f59ae_1720684428087,2024-07-11T07:53:48.087Z,0,2c9082e490971fa30190a0c8bb4f59ae_1720684461584,2024-07-11T07:54:21.584Z,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c9082e490971fa30190a0c8bb4f59ae_1720688384129,2024-07-11T08:59:44.129Z,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-11T07:53:48.226Z,2024-07-11T09:20:05.498Z,183.166.187.4,1,[  ],dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,2024-07-11T07:53:48.087Z,3,1,,3919,0,2024-07-11T09:20:05.629Z,5d8ec78a09d74731bd43f6534594dacf,ed38b74a6f139f178c26bbd388fdef0e
2c9082e490971fa30190a0cc67c45d84,2c9082e490971fa30190a0cc67c35d83,2024-07-11T07:57:48.984Z,[  ],200,ZH20246959,ZH20246959,7.5,true,0,No errors,a3461fed30f349f28f3347df7cddcb9d,22500,6727156010a911ec8871b07b25146e9e,a3461fed30f349f28f3347df7cddcb9d,6727156010a911ec8871b07b25146e9e,2024-07-11T07:57:48.984Z,2c9082e490971fa30190a0cc67c45d84_1720684668787,2024-07-11T07:57:48.787Z,0,2c9082e490971fa30190a0cc67c45d84_1720684705286,2024-07-11T07:58:25.286Z,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c9082e490971fa30190a0cc67c45d84_1720685185595,2024-07-11T08:06:25.595Z,0,,,,,,,,,,,,,,,,,,,,,,,,,2c9082e490971fa30190a0cc67c45d84_1720685323451,2024-07-11T08:08:43.451Z,1,2c9082e490971fa30190a0cc67c45d84_1720688265620,2024-07-11T08:57:45.620Z,0,2c9082e490971fa30190a0cc67c45d84_1720688307898,2024-07-11T08:58:27.898Z,1,2c9082e490971fa30190a0cc67c45d84_1720688617207,2024-07-11T09:03:37.207Z,0,2c9082e490971fa30190a0cc67c45d84_1720688624652,2024-07-11T09:03:44.652Z,1,,,,,,,2024-07-11T07:57:49.019Z,2024-07-11T09:24:25.570Z,183.166.187.4,1,[  ],ZHKJAH,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,2024-07-11T07:57:48.787Z,3,1,,4782,0,2024-07-11T09:24:25.727Z,a3461fed30f349f28f3347df7cddcb9d,923270d612f356b8024e988cbd132e81
